magazineId;volumeNumber;year
27635;53;2015
27636;33;1997
27637;48;2012
27638;39;2003
27639;33;1997
27640;51;2015
27641;45;2009
27642;46;2010
27643;32;1996
27644;41;2005
27645;37;2001
27646;44;2008
27647;47;2011
27648;34;1998
27649;23;1987
27650;47;2011
27651;24;1988
27652;47;2011
27653;48;2012
27654;39;2003
27655;49;2013
27656;31;1995
27657;45;2009
27658;31;1995
27659;42;2006
27660;47;2011
27661;45;2009
27662;40;2004
27663;48;2012
27664;24;1988
27665;44;2008
27666;38;2002
27667;35;1999
27668;45;2009
27669;30;1994
27670;23;1987
27671;43;2007
27672;27;1991
27673;50;2014
27674;30;1994
27675;50;2014
27676;37;2001
27677;46;2010
27678;38;2002
27679;26;1990
27680;33;1997
27681;26;1990
27682;46;2010
27683;37;2001
27684;45;2009
27685;25;1989
27686;36;2000
27687;29;1993
27688;42;2006
27689;42;2006
27690;43;2007
27691;49;2013
27692;50;2014
27693;39;2003
27694;30;1994
27695;49;2013
27696;23;1987
27697;50;2014
27698;39;2003
27699;44;2008
27700;36;2000
27701;46;2010
27702;37;2001
27703;44;2008
27704;41;2005
27705;36;2000
27706;38;2002
27707;45;2009
27708;29;1993
27709;49;2013
27710;29;1993
27711;48;2012
27712;34;1998
27713;23;1987
27714;42;2006
27715;40;2004
27716;24;1988
27717;38;2002
27718;38;2002
27719;28;1992
27720;35;1999
27721;44;2008
27722;42;2006
27723;37;2001
27724;22;1986
27725;33;1997
27726;48;2012
27727;50;2014
27728;42;2006
27729;33;1997
27730;28;1992
27731;49;2013
27732;33;1997
27733;45;2009
27734;37;2001
27735;25;1989
27736;31;1995
27737;27;1991
27738;50;2014
27739;1;1963
27740;46;2010
27741;38;2002
27742;30;1994
27743;49;2013
27744;37;2001
27745;50;2014
27746;46;2010
27747;38;2002
27748;45;2009
27749;35;1999
27750;30;1994
27751;48;2012
27752;24;1988
27753;31;1995
27754;46;2010
27755;35;1999
27756;25;1989
27757;43;2007
27758;31;1995
27759;30;1994
27760;32;1996
27761;34;1998
27762;40;2004
27763;32;1996
27764;47;2011
27765;50;2014
27766;34;1998
27767;46;2010
27768;33;1997
27769;26;1990
27770;44;2008
27771;32;1996
27772;48;2012
27773;30;1994
27774;52;2015
27775;40;2004
27776;48;2012
27777;50;2014
27778;22;1986
27779;27;1991
27780;23;1987
27781;44;2008
27782;42;2006
27783;1;1963
27784;1;1963
27785;25;1989
27786;37;2001
27787;31;1995
27788;28;1992
27789;49;2013
27790;30;1994
27791;34;1998
27792;40;2004
27793;49;2013
27794;31;1995
27795;24;1988
27796;30;1994
27797;44;2008
27798;46;2010
27799;50;2014
27800;37;2001
27801;31;1995
27802;28;1992
27803;27;1991
27804;32;1996
27805;42;2006
27806;41;2005
27807;48;2012
27808;52;2015
27809;45;2009
27810;41;2005
27811;46;2010
27812;46;2010
27813;48;2012
27814;50;2014
27815;48;2012
27816;32;1996
27817;50;2014
27818;50;2014
27819;45;2009
27820;48;2012
27821;36;2000
27822;33;1997
27823;32;1996
27824;47;2011
27825;50;2014
27826;22;1986
27827;54;2015
27828;39;2003
27829;29;1993
27830;24;1988
27831;33;1997
27832;46;2010
27833;48;2012
27834;36;2000
27835;39;2003
27836;42;2006
27837;41;2005
27838;32;1996
27839;33;1997
27840;42;2006
27841;57;2015
27842;30;1994
27843;44;2008
27844;38;2002
27845;55;2015
27846;45;2009
27847;41;2005
27848;48;2012
27849;1;1963
27850;48;2012
27851;22;1986
27852;22;1986
27853;25;1989
27854;34;1998
27855;50;2014
27856;50;2014
27857;23;1987
27858;24;1988
27859;50;2014
27860;24;1988
27861;48;2012
27862;38;2002
27863;48;2012
27864;50;2014
27865;47;2011
27866;49;2013
27867;45;2009
27868;58;2015
27869;43;2007
27870;30;1994
27871;44;2008
27872;43;2007
27873;38;2002
27874;23;1987
27875;49;2013
27876;42;2006
27877;36;2000
27878;40;2004
27879;38;2002
27880;32;1996
27881;27;1991
27882;32;1996
27883;37;2001
27884;45;2009
27885;46;2010
27886;36;2000
27887;46;2010
27888;49;2013
27889;36;2000
27890;25;1989
27891;38;2002
27892;37;2001
27893;49;2013
27894;36;2000
27895;32;1996
27896;38;2002
27897;46;2010
27898;24;1988
27899;49;2013
27900;24;1988
27901;50;2014
27902;38;2002
27903;44;2008
27904;34;1998
27905;28;1992
27906;39;2003
27907;22;1986
27908;37;2001
27909;45;2009
27910;43;2007
27911;33;1997
27912;29;1993
27913;46;2010
27914;23;1987
27915;41;2005
27916;49;2013
27917;40;2004
27918;23;1987
27919;39;2003
27920;1;1963
27921;24;1988
27922;49;2013
27923;31;1995
27924;40;2004
27925;48;2012
27926;30;1994
27927;37;2001
27928;46;2010
27929;49;2013
27930;34;1998
27931;49;2013
27932;44;2008
27933;37;2001
27934;48;2012
27935;42;2006
27936;45;2009
27937;47;2011
27938;50;2014
27939;46;2010
27940;33;1997
27941;50;2014
27942;54;2015
27943;35;1999
27944;24;1988
27945;33;1997
27946;33;1997
27947;25;1989
27948;28;1992
27949;30;1994
27950;36;2000
27951;35;1999
27952;48;2012
27953;45;2009
27954;29;1993
27955;22;1986
27956;39;2003
27957;41;2005
27958;30;1994
27959;29;1993
27960;37;2001
27961;30;1994
27962;36;2000
27963;39;2003
27964;31;1995
27965;49;2013
27966;42;2006
27967;49;2013
27968;25;1989
27969;42;2006
27970;45;2009
27971;26;1990
27972;48;2012
27973;50;2014
27974;41;2005
27975;50;2014
27976;54;2015
27977;33;1997
27978;48;2012
27979;32;1996
27980;45;2009
27981;49;2013
27982;29;1993
27983;45;2009
27984;39;2003
27985;49;2013
27986;50;2014
27987;22;1986
27988;46;2010
27989;46;2010
27990;31;1995
27991;49;2013
27992;49;2013
27993;50;2014
27994;50;2014
27995;47;2011
27996;43;2007
27997;37;2001
27998;45;2009
27999;37;2001
28000;37;2001
28001;52;2015
28002;43;2007
28003;47;2011
28004;38;2002
28005;36;2000
28006;46;2010
28007;45;2009
28008;43;2007
28009;44;2008
28010;44;2008
28011;39;2003
28012;28;1992
28013;48;2012
28014;47;2011
28015;45;2009
28016;49;2013
28017;40;2004
28018;46;2010
28019;45;2009
28020;48;2012
28021;44;2008
28022;47;2011
28023;33;1997
28024;49;2013
28025;46;2010
28026;57;2015
28027;40;2004
28028;29;1993
28029;39;2003
28030;32;1996
28031;49;2013
28032;37;2001
28033;22;1986
28034;45;2009
28035;35;1999
28036;49;2013
28037;46;2010
28038;44;2008
28039;48;2012
28040;45;2009
28041;30;1994
28042;41;2005
28043;48;2012
28044;48;2012
28045;57;2015
28046;29;1993
28047;32;1996
28048;23;1987
28049;32;1996
28050;47;2011
28051;47;2011
28052;37;2001
28053;48;2012
28054;37;2001
28055;38;2002
28056;50;2014
28057;45;2009
28058;50;2014
28059;24;1988
28060;39;2003
28061;37;2001
28062;50;2014
28063;44;2008
28064;47;2011
28065;33;1997
28066;37;2001
28067;45;2009
28068;36;2000
28069;49;2013
28070;38;2002
28071;26;1990
28072;45;2009
28073;32;1996
28074;30;1994
28075;33;1997
28076;50;2014
28077;45;2009
28078;38;2002
28079;38;2002
28080;26;1990
28081;42;2006
28082;39;2003
28083;54;2015
28084;30;1994
28085;32;1996
28086;40;2004
28087;50;2014
28088;22;1986
28089;37;2001
28090;29;1993
28091;33;1997
28092;33;1997
28093;50;2014
28094;32;1996
28095;42;2006
28096;40;2004
28097;45;2009
28098;40;2004
28099;48;2012
28100;49;2013
28101;28;1992
28102;43;2007
28103;39;2003
28104;31;1995
28105;37;2001
28106;49;2013
28107;48;2012
28108;34;1998
28109;49;2013
28110;33;1997
28111;45;2009
28112;46;2010
28113;38;2002
28114;38;2002
28115;40;2004
28116;37;2001
28117;22;1986
28118;46;2010
28119;47;2011
28120;2;1964
28121;24;1988
28122;39;2003
28123;30;1994
28124;40;2004
28125;34;1998
28126;44;2008
28127;50;2014
28128;25;1989
28129;26;1990
28130;49;2013
28131;23;1987
28132;22;1986
28133;45;2009
28134;34;1998
28135;38;2002
28136;33;1997
28137;42;2006
28138;41;2005
28139;37;2001
28140;25;1989
28141;45;2009
28142;30;1994
28143;39;2003
28144;50;2014
28145;47;2011
28146;49;2013
28147;52;2015
28148;46;2010
28149;48;2012
28150;36;2000
28151;37;2001
28152;44;2008
28153;52;2015
28154;48;2012
28155;50;2014
28156;34;1998
28157;26;1990
28158;45;2009
28159;36;2000
28160;48;2012
28161;36;2000
28162;50;2014
28163;2;1965
28164;54;2015
28165;39;2003
28166;47;2011
28167;32;1996
28168;43;2007
28169;33;1997
28170;32;1996
28171;48;2012
28172;36;2000
28173;29;1993
28174;47;2011
28175;39;2003
28176;40;2004
28177;32;1996
28178;54;2015
28179;46;2010
28180;33;1997
28181;29;1993
28182;49;2013
28183;58;2015
28184;43;2007
28185;53;2015
28186;45;2009
28187;37;2001
28188;38;2002
28189;27;1991
28190;44;2008
28191;36;2000
28192;44;2008
28193;48;2012
28194;44;2008
28195;49;2013
28196;39;2003
28197;53;2015
28198;42;2006
28199;28;1992
28200;46;2010
28201;48;2012
28202;37;2001
28203;39;2003
28204;49;2013
28205;31;1995
28206;44;2008
28207;23;1987
28208;44;2008
28209;32;1996
28210;48;2012
28211;45;2009
28212;55;2015
28213;44;2008
28214;49;2013
28215;39;2003
28216;43;2007
28217;47;2011
28218;44;2008
28219;44;2008
28220;28;1992
28221;37;2001
28222;35;1999
28223;32;1996
28224;36;2000
28225;22;1986
28226;28;1992
28227;44;2008
28228;55;2015
28229;49;2013
28230;25;1989
28231;39;2003
28232;47;2011
28233;33;1997
28234;42;2006
28235;47;2011
28236;31;1995
28237;39;2003
28238;41;2005
28239;23;1987
28240;45;2009
28241;39;2003
28242;39;2003
28243;45;2009
28244;38;2002
28245;43;2007
28246;34;1998
28247;49;2013
28248;38;2002
28249;48;2012
28250;43;2007
28251;49;2013
28252;47;2011
28253;26;1990
28254;39;2003
28255;31;1995
28256;45;2009
28257;33;1997
28258;44;2008
28259;33;1997
28260;44;2008
28261;58;2015
28262;38;2002
28263;53;2015
28264;32;1996
28265;44;2008
28266;45;2009
28267;43;2007
28268;50;2014
28269;45;2009
28270;29;1993
28271;38;2002
28272;49;2013
28273;42;2006
28274;44;2008
28275;32;1996
28276;32;1996
28277;39;2003
28278;30;1994
28279;40;2004
28280;40;2004
28281;50;2014
28282;45;2009
28283;33;1997
28284;39;2003
28285;49;2013
28286;34;1998
28287;35;1999
28288;41;2005
28289;51;2015
28290;35;1999
28291;40;2004
28292;40;2004
28293;47;2011
28294;32;1996
28295;30;1994
28296;28;1992
28297;37;2001
28298;35;1999
28299;45;2009
28300;49;2013
28301;23;1987
28302;22;1986
28303;41;2005
28304;35;1999
28305;1;1963
28306;35;1999
28307;34;1998
28308;41;2005
28309;32;1996
28310;48;2012
28311;43;2007
28312;30;1994
28313;37;2001
28314;22;1986
28315;50;2014
28316;48;2012
28317;40;2004
28318;40;2004
28319;22;1986
28320;49;2013
28321;30;1994
28322;43;2007
28323;34;1998
28324;43;2007
28325;43;2007
28326;38;2002
28327;33;1997
28328;46;2010
28329;38;2002
28330;33;1997
28331;24;1988
28332;26;1990
28333;54;2015
28334;44;2008
28335;45;2009
28336;37;2001
28337;47;2011
28338;47;2011
28339;41;2005
28340;43;2007
28341;49;2013
28342;44;2008
28343;40;2004
28344;48;2012
28345;44;2008
28346;24;1988
28347;45;2009
28348;44;2008
28349;30;1994
28350;32;1996
28351;50;2014
28352;45;2009
28353;43;2007
28354;35;1999
28355;33;1997
28356;24;1988
28357;38;2002
28358;24;1988
28359;36;2000
28360;44;2008
28361;30;1994
28362;39;2003
28363;48;2012
28364;28;1992
28365;2;1965
28366;41;2005
28367;42;2006
28368;47;2011
28369;32;1996
28370;49;2013
28371;49;2013
28372;55;2015
28373;48;2012
28374;32;1996
28375;40;2004
28376;35;1999
28377;49;2013
28378;49;2013
28379;36;2000
28380;44;2008
28381;38;2002
28382;45;2009
28383;36;2000
28384;34;1998
28385;43;2007
28386;48;2012
28387;49;2013
28388;50;2014
28389;48;2012
28390;37;2001
28391;49;2013
28392;37;2001
28393;48;2012
28394;54;2015
28395;38;2002
28396;45;2009
28397;47;2011
28398;36;2000
28399;32;1996
28400;49;2013
28401;45;2009
28402;33;1997
28403;42;2006
28404;50;2014
28405;48;2012
28406;25;1989
28407;49;2013
28408;57;2015
28409;24;1988
28410;37;2001
28411;32;1996
28412;39;2003
28413;39;2003
28414;42;2006
28415;29;1993
28416;44;2008
28417;27;1991
28418;44;2008
28419;42;2006
28420;36;2000
28421;49;2013
28422;44;2008
28423;45;2009
28424;29;1993
28425;48;2012
28426;44;2008
28427;37;2001
28428;37;2001
28429;52;2015
28430;33;1997
28431;27;1991
28432;52;2015
28433;49;2013
28434;32;1996
28435;47;2011
28436;37;2001
28437;43;2007
28438;44;2008
28439;32;1996
28440;46;2010
28441;42;2006
28442;28;1992
28443;41;2005
28444;28;1992
28445;43;2007
28446;38;2002
28447;40;2004
28448;31;1995
28449;46;2010
28450;35;1999
28451;35;1999
28452;55;2015
28453;26;1990
28454;37;2001
28455;46;2010
28456;27;1991
28457;49;2013
28458;48;2012
28459;27;1991
28460;44;2008
28461;49;2013
28462;50;2014
28463;52;2015
28464;36;2000
28465;46;2010
28466;56;2015
28467;47;2011
28468;48;2012
28469;45;2009
28470;27;1991
28471;44;2008
28472;26;1990
28473;45;2009
28474;41;2005
28475;42;2006
28476;53;2015
28477;33;1997
28478;23;1987
28479;45;2009
28480;45;2009
28481;49;2013
28482;46;2010
28483;48;2012
28484;33;1997
28485;50;2014
28486;33;1997
28487;32;1996
28488;47;2011
28489;45;2009
28490;44;2008
28491;38;2002
28492;37;2001
28493;35;1999
28494;22;1986
28495;37;2001
28496;39;2003
28497;24;1988
28498;36;2000
28499;40;2004
28500;42;2006
28501;42;2006
28502;50;2014
28503;50;2014
28504;46;2010
28505;23;1987
28506;48;2012
28507;50;2014
28508;38;2002
28509;48;2012
28510;30;1994
28511;48;2012
28512;48;2012
28513;43;2007
28514;32;1996
28515;34;1998
28516;30;1994
28517;38;2002
28518;32;1996
28519;37;2001
28520;48;2012
28521;37;2001
28522;46;2010
28523;45;2009
28524;32;1996
28525;46;2010
28526;44;2008
28527;41;2005
28528;49;2013
28529;40;2004
28530;48;2012
28531;41;2005
28532;33;1997
28533;38;2002
28534;42;2006
28535;29;1993
28536;29;1993
28537;47;2011
28538;23;1987
28539;53;2015
28540;38;2002
28541;36;2000
28542;49;2013
28543;22;1986
28544;50;2014
28545;27;1991
28546;46;2010
28547;31;1995
28548;50;2014
28549;44;2008
28550;47;2011
28551;48;2012
28552;33;1997
28553;40;2004
28554;50;2014
28555;33;1997
28556;37;2001
28557;44;2008
28558;36;2000
28559;43;2007
28560;48;2012
28561;40;2004
28562;47;2011
28563;27;1991
28564;27;1991
28565;44;2008
28566;46;2010
28567;34;1998
28568;27;1991
28569;32;1996
28570;40;2004
28571;48;2012
28572;50;2014
28573;41;2005
28574;48;2012
28575;40;2004
28576;22;1986
28577;37;2001
28578;44;2008
28579;50;2014
28580;34;1998
28581;26;1990
28582;34;1998
28583;28;1992
28584;27;1991
28585;38;2002
28586;42;2006
28587;39;2003
28588;49;2013
28589;48;2012
28590;44;2008
28591;31;1995
28592;45;2009
28593;49;2013
28594;30;1994
28595;45;2009
28596;26;1990
28597;36;2000
28598;30;1994
28599;45;2009
28600;31;1995
28601;35;1999
28602;35;1999
28603;33;1997
28604;48;2012
28605;42;2006
28606;31;1995
28607;49;2013
28608;38;2002
28609;48;2012
28610;28;1992
28611;44;2008
28612;38;2002
28613;42;2006
28614;48;2012
28615;32;1996
28616;47;2011
28617;28;1992
28618;41;2005
28619;22;1986
28620;41;2005
28621;41;2005
28622;31;1995
28623;29;1993
28624;58;2015
28625;37;2001
28626;38;2002
28627;50;2014
28628;45;2009
28629;30;1994
28630;46;2010
28631;36;2000
28632;41;2005
28633;48;2012
28634;44;2008
28635;47;2011
28636;48;2012
28637;31;1995
28638;25;1989
28639;50;2014
28640;48;2012
28641;49;2013
28642;49;2013
28643;42;2006
28644;33;1997
28645;45;2009
28646;28;1992
28647;48;2012
28648;45;2009
28649;44;2008
28650;35;1999
28651;51;2015
28652;36;2000
28653;44;2008
28654;48;2012
28655;41;2005
28656;40;2004
28657;38;2002
28658;33;1997
28659;38;2002
28660;43;2007
28661;50;2014
28662;41;2005
28663;49;2013
28664;47;2011
28665;54;2015
28666;47;2011
28667;46;2010
28668;51;2015
28669;52;2015
28670;41;2005
28671;50;2014
28672;46;2010
28673;50;2014
28674;42;2006
28675;54;2015
28676;47;2011
28677;50;2014
28678;50;2014
28679;26;1990
28680;1;1963
28681;30;1994
28682;50;2014
28683;49;2013
28684;45;2009
28685;25;1989
28686;38;2002
28687;22;1986
28688;44;2008
28689;33;1997
28690;38;2002
28691;45;2009
28692;37;2001
28693;44;2008
28694;39;2003
28695;49;2013
28696;46;2010
28697;49;2013
28698;34;1998
28699;28;1992
28700;33;1997
28701;36;2000
28702;42;2006
28703;31;1995
28704;34;1998
28705;40;2004
28706;48;2012
28707;41;2005
28708;40;2004
28709;45;2009
28710;55;2015
28711;45;2009
28712;50;2014
28713;42;2006
28714;38;2002
28715;50;2014
28716;47;2011
28717;32;1996
28718;44;2008
28719;48;2012
28720;31;1995
28721;25;1989
28722;26;1990
28723;42;2006
28724;49;2013
28725;48;2012
28726;46;2010
28727;37;2001
28728;46;2010
28729;23;1987
28730;42;2006
28731;55;2015
28732;28;1992
28733;24;1988
28734;28;1992
28735;26;1990
28736;49;2013
28737;38;2002
28738;37;2001
28739;45;2009
28740;39;2003
28741;35;1999
28742;48;2012
28743;49;2013
28744;39;2003
28745;44;2008
28746;22;1986
28747;46;2010
28748;47;2011
28749;35;1999
28750;48;2012
28751;50;2014
28752;37;2001
28753;44;2008
28754;40;2004
28755;23;1987
28756;46;2010
28757;31;1995
28758;44;2008
28759;44;2008
28760;45;2009
28761;49;2013
28762;45;2009
28763;37;2001
28764;46;2010
28765;50;2014
28766;41;2005
28767;38;2002
28768;49;2013
28769;36;2000
28770;36;2000
28771;41;2005
28772;42;2006
28773;36;2000
28774;54;2015
28775;48;2012
28776;37;2001
28777;24;1988
28778;39;2003
28779;50;2014
28780;36;2000
28781;43;2007
28782;44;2008
28783;44;2008
28784;33;1997
28785;50;2014
28786;35;1999
28787;29;1993
28788;34;1998
28789;49;2013
28790;43;2007
28791;52;2015
28792;40;2004
28793;58;2015
28794;42;2006
28795;48;2012
28796;53;2015
28797;38;2002
28798;31;1995
28799;50;2014
28800;47;2011
28801;27;1991
28802;29;1993
28803;30;1994
28804;56;2015
28805;29;1993
28806;50;2014
28807;50;2014
28808;38;2002
28809;40;2004
28810;50;2014
28811;33;1997
28812;44;2008
28813;29;1993
28814;43;2007
28815;31;1995
28816;51;2015
28817;24;1988
28818;48;2012
28819;39;2003
28820;44;2008
28821;45;2009
28822;37;2001
28823;43;2007
28824;22;1986
28825;47;2011
28826;26;1990
28827;37;2001
28828;44;2008
28829;30;1994
28830;44;2008
28831;32;1996
28832;44;2008
28833;32;1996
28834;50;2014
28835;38;2002
28836;26;1990
28837;42;2006
28838;26;1990
28839;49;2013
28840;49;2013
28841;41;2005
28842;48;2012
28843;47;2011
28844;44;2008
28845;25;1989
28846;52;2015
28847;50;2014
28848;32;1996
28849;48;2012
28850;47;2011
28851;49;2013
28852;49;2013
28853;38;2002
28854;27;1991
28855;34;1998
28856;41;2005
28857;38;2002
28858;46;2010
28859;38;2002
28860;34;1998
28861;37;2001
28862;44;2008
28863;37;2001
28864;39;2003
28865;42;2006
28866;47;2011
28867;28;1992
28868;22;1986
28869;57;2015
28870;50;2014
28871;35;1999
28872;49;2013
28873;34;1998
28874;30;1994
28875;47;2011
28876;47;2011
28877;49;2013
28878;49;2013
28879;34;1998
28880;32;1996
28881;28;1992
28882;47;2011
28883;34;1998
28884;37;2001
28885;30;1994
28886;30;1994
28887;26;1990
28888;38;2002
28889;48;2012
28890;49;2013
28891;23;1987
28892;27;1991
28893;53;2015
28894;23;1987
28895;43;2007
28896;49;2013
28897;49;2013
28898;29;1993
28899;37;2001
28900;54;2015
28901;28;1992
28902;39;2003
28903;48;2012
28904;49;2013
28905;35;1999
28906;50;2014
28907;44;2008
28908;45;2009
28909;34;1998
28910;32;1996
28911;34;1998
28912;48;2012
28913;33;1997
28914;40;2004
28915;39;2003
28916;35;1999
28917;35;1999
28918;41;2005
28919;46;2010
28920;29;1993
28921;43;2007
28922;47;2011
28923;45;2009
28924;26;1990
28925;47;2011
28926;26;1990
28927;41;2005
28928;31;1995
28929;32;1996
28930;42;2006
28931;46;2010
28932;30;1994
28933;37;2001
28934;32;1996
28935;31;1995
28936;28;1992
28937;44;2008
28938;38;2002
28939;36;2000
28940;37;2001
28941;39;2003
28942;37;2001
28943;49;2013
28944;43;2007
28945;24;1988
28946;45;2009
28947;28;1992
28948;48;2012
28949;50;2014
28950;30;1994
28951;36;2000
28952;47;2011
28953;34;1998
28954;45;2009
28955;28;1992
28956;47;2011
28957;48;2012
28958;49;2013
28959;47;2011
28960;49;2013
28961;38;2002
28962;48;2012
28963;48;2012
28964;32;1996
28965;42;2006
28966;45;2009
28967;25;1989
28968;45;2009
28969;37;2001
28970;35;1999
28971;49;2013
28972;48;2012
28973;31;1995
28974;25;1989
28975;35;1999
28976;44;2008
28977;32;1996
28978;42;2006
28979;28;1992
28980;35;1999
28981;45;2009
28982;47;2011
28983;50;2014
28984;41;2005
28985;33;1997
28986;50;2014
28987;44;2008
28988;32;1996
28989;42;2006
28990;46;2010
28991;44;2008
28992;34;1998
28993;38;2002
28994;46;2010
28995;35;1999
28996;45;2009
28997;45;2009
28998;22;1986
28999;44;2008
29000;23;1987
29001;47;2011
29002;49;2013
29003;55;2015
29004;47;2011
29005;40;2004
29006;1;1963
29007;41;2005
29008;45;2009
29009;42;2006
29010;34;1998
29011;25;1989
29012;43;2007
29013;45;2009
29014;41;2005
29015;47;2011
29016;47;2011
29017;49;2013
29018;44;2008
29019;44;2008
29020;50;2014
29021;23;1987
29022;49;2013
29023;49;2013
29024;49;2013
29025;39;2003
29026;44;2008
29027;39;2003
29028;46;2010
29029;23;1987
29030;40;2004
29031;48;2012
29032;30;1994
29033;47;2011
29034;28;1992
29035;35;1999
29036;36;2000
29037;50;2014
29038;31;1995
29039;31;1995
29040;40;2004
29041;47;2011
29042;50;2014
29043;37;2001
29044;29;1993
29045;33;1997
29046;39;2003
29047;35;1999
29048;30;1994
29049;41;2005
29050;47;2011
29051;49;2013
29052;27;1991
29053;42;2006
29054;33;1997
29055;45;2009
29056;41;2005
29057;57;2015
29058;37;2001
29059;22;1986
29060;49;2013
29061;46;2010
29062;45;2009
29063;38;2002
29064;47;2011
29065;32;1996
29066;37;2001
29067;36;2000
29068;42;2006
29069;48;2012
29070;36;2000
29071;44;2008
29072;47;2011
29073;48;2012
29074;45;2009
29075;28;1992
29076;38;2002
29077;45;2009
29078;38;2002
29079;47;2011
29080;30;1994
29081;32;1996
29082;22;1986
29083;24;1988
29084;55;2015
29085;27;1991
29086;46;2010
29087;28;1992
29088;28;1992
29089;49;2013
29090;48;2012
29091;32;1996
29092;45;2009
29093;42;2006
29094;48;2012
29095;37;2001
29096;49;2013
29097;48;2012
29098;39;2003
29099;48;2012
29100;30;1994
29101;39;2003
29102;47;2011
29103;47;2011
29104;28;1992
29105;49;2013
29106;42;2006
29107;55;2015
29108;34;1998
29109;45;2009
29110;41;2005
29111;43;2007
29112;39;2003
29113;41;2005
29114;58;2015
29115;37;2001
29116;28;1992
29117;38;2002
29118;47;2011
29119;36;2000
29120;57;2015
29121;49;2013
29122;36;2000
29123;49;2013
29124;40;2004
29125;41;2005
29126;29;1993
29127;28;1992
29128;50;2014
29129;53;2015
29130;43;2007
29131;36;2000
29132;23;1987
29133;25;1989
29134;49;2013
29135;32;1996
29136;30;1994
29137;37;2001
29138;23;1987
29139;32;1996
29140;46;2010
29141;36;2000
29142;52;2015
29143;45;2009
29144;32;1996
29145;31;1995
29146;57;2015
29147;25;1989
29148;46;2010
29149;39;2003
29150;41;2005
29151;24;1988
29152;48;2012
29153;49;2013
29154;43;2007
29155;50;2014
29156;33;1997
29157;40;2004
29158;45;2009
29159;45;2009
29160;48;2012
29161;46;2010
29162;47;2011
29163;24;1988
29164;36;2000
29165;33;1997
29166;39;2003
29167;40;2004
29168;49;2013
29169;31;1995
29170;32;1996
29171;49;2013
29172;44;2008
29173;44;2008
29174;45;2009
29175;33;1997
29176;49;2013
29177;42;2006
29178;37;2001
29179;33;1997
29180;25;1989
29181;38;2002
29182;30;1994
29183;36;2000
29184;44;2008
29185;46;2010
29186;34;1998
29187;36;2000
29188;48;2012
29189;24;1988
29190;36;2000
29191;27;1991
29192;50;2014
29193;45;2009
29194;46;2010
29195;43;2007
29196;27;1991
29197;41;2005
29198;39;2003
29199;41;2005
29200;45;2009
29201;29;1993
29202;44;2008
29203;50;2014
29204;34;1998
29205;31;1995
29206;54;2015
29207;43;2007
29208;29;1993
29209;27;1991
29210;27;1991
29211;29;1993
29212;44;2008
29213;37;2001
29214;38;2002
29215;25;1989
29216;49;2013
29217;43;2007
29218;44;2008
29219;47;2011
29220;38;2002
29221;33;1997
29222;24;1988
29223;42;2006
29224;39;2003
29225;39;2003
29226;42;2006
29227;47;2011
29228;41;2005
29229;46;2010
29230;25;1989
29231;35;1999
29232;48;2012
29233;39;2003
29234;43;2007
29235;43;2007
29236;27;1991
29237;43;2007
29238;40;2004
29239;48;2012
29240;32;1996
29241;26;1990
29242;39;2003
29243;30;1994
29244;49;2013
29245;54;2015
29246;36;2000
29247;28;1992
29248;50;2014
29249;44;2008
29250;29;1993
29251;41;2005
29252;1;1963
29253;32;1996
29254;46;2010
29255;40;2004
29256;48;2012
29257;39;2003
29258;45;2009
29259;55;2015
29260;45;2009
29261;30;1994
29262;25;1989
29263;31;1995
29264;40;2004
29265;44;2008
29266;45;2009
29267;50;2014
29268;35;1999
29269;43;2007
29270;48;2012
29271;48;2012
29272;43;2007
29273;24;1988
29274;49;2013
29275;23;1987
29276;49;2013
29277;49;2013
29278;38;2002
29279;52;2015
29280;23;1987
29281;27;1991
29282;38;2002
29283;37;2001
29284;32;1996
29285;46;2010
29286;37;2001
29287;33;1997
29288;46;2010
29289;46;2010
29290;48;2012
29291;45;2009
29292;49;2013
29293;49;2013
29294;50;2014
29295;41;2005
29296;28;1992
29297;25;1989
29298;57;2015
29299;46;2010
29300;50;2014
29301;48;2012
29302;48;2012
29303;30;1994
29304;27;1991
29305;45;2009
29306;42;2006
29307;48;2012
29308;28;1992
29309;58;2015
29310;33;1997
29311;30;1994
29312;33;1997
29313;24;1988
29314;49;2013
29315;33;1997
29316;42;2006
29317;45;2009
29318;47;2011
29319;37;2001
29320;35;1999
29321;36;2000
29322;49;2013
29323;41;2005
29324;42;2006
29325;43;2007
29326;41;2005
29327;25;1989
29328;33;1997
29329;31;1995
29330;33;1997
29331;32;1996
29332;43;2007
29333;25;1989
29334;49;2013
29335;47;2011
29336;30;1994
29337;41;2005
29338;44;2008
29339;28;1992
29340;48;2012
29341;47;2011
29342;31;1995
29343;39;2003
29344;55;2015
29345;28;1992
29346;53;2015
29347;31;1995
29348;31;1995
29349;35;1999
29350;50;2014
29351;49;2013
29352;47;2011
29353;41;2005
29354;47;2011
29355;28;1992
29356;36;2000
29357;45;2009
29358;42;2006
29359;35;1999
29360;37;2001
29361;35;1999
29362;43;2007
29363;43;2007
29364;38;2002
29365;37;2001
29366;49;2013
29367;33;1997
29368;36;2000
29369;29;1993
29370;22;1986
29371;33;1997
29372;34;1998
29373;40;2004
29374;47;2011
29375;24;1988
29376;38;2002
29377;49;2013
29378;34;1998
29379;31;1995
29380;50;2014
29381;42;2006
29382;49;2013
